#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-730,ASNAP,2013/09/11 19:23:07,45.94120869,-129.96962373,4296.19,2727.82,216.29,-1.0,3.2,0.76,1527.82,1528.58,HMR2300,21213.3,-1493.3,48060.0,52554.7,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:24:07,45.94122251,-129.96966201,4293.22,2729.36,215.64,-6.3,0.4,2.54,1525.87,1528.41,HMR2300,17946.7,1813.3,49526.7,52709.2,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:25:07,45.94122626,-129.96970106,4290.19,2729.77,175.00,-6.7,0.3,2.19,1525.93,1528.12,HMR2300,17746.7,17720.0,45753.3,52175.8,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:26:07,45.94121206,-129.96973161,4287.82,2728.20,119.00,-4.0,-1.0,0.74,1527.49,1528.23,HMR2300,3620.0,31113.3,38760.0,49834.5,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:27:07,45.94120895,-129.96974610,4286.70,2727.85,119.68,-2.2,-3.8,0.74,1527.67,1528.41,HMR2300,5220.0,32846.7,37100.0,49825.3,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:28:07,45.94120705,-129.96975899,4285.70,2727.64,119.49,-2.1,-3.5,0.74,1527.67,1528.41,HMR2300,5200.0,32713.3,37273.3,49864.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:29:07,45.94118289,-129.96977967,4284.09,2724.95,92.58,-5.2,0.5,1.61,1526.64,1528.25,HMR2300,-9780.0,29100.0,40200.0,50581.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:30:07,45.94117039,-129.96978317,4283.82,2723.56,39.04,-5.9,-0.3,1.35,1526.95,1528.3,HMR2300,-26293.3,14313.3,41326.7,51030.4,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:30:41,45.94116617,-129.96977791,4284.23,2723.09,38.31,-5.1,-1.3,0.75,1527.48,1528.23,HMR2300,-26006.7,15460.0,41280.0,51180.0,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193041_402.tif
J2-730,ASNAP,2013/09/11 19:31:07,45.94116532,-129.96977755,4284.26,2723.00,38.31,-5.1,-1.3,0.74,1527.46,1528.2,HMR2300,-26020.0,15493.3,41326.7,51234.5,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:32:07,45.94116932,-129.96977541,4284.43,2723.45,38.03,-5.5,0.3,0.76,1527.48,1528.24,HMR2300,-26513.3,13913.3,41693.3,51331.0,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:33:07,45.94118119,-129.96977178,4284.71,2724.77,37.98,-5.6,1.1,0.83,1527.50,1528.33,HMR2300,-26666.7,13366.7,41846.7,51389.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:34:07,45.94119328,-129.96976650,4285.12,2726.11,37.92,-5.4,-0.9,0.74,1527.48,1528.22,HMR2300,-26286.7,15013.3,41413.3,51297.7,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:34:57,45.94119355,-129.96976047,4285.58,2726.14,38.08,-5.4,-1.1,0.83,1527.51,1528.34,HMR2300,-26246.7,15206.7,41340.0,51275.0,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193457_689.tif
J2-730,EVT,2013/09/11 19:35:05,45.94119367,-129.96975960,4285.65,2726.15,38.08,-5.4,-1.2,0.81,1527.55,1528.36,HMR2300,-26226.7,15253.3,41333.3,51273.3,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193505_697.tif
J2-730,ASNAP,2013/09/11 19:35:07,45.94119371,-129.96975938,4285.67,2726.16,38.07,-5.4,-1.2,0.83,1527.53,1528.36,HMR2300,-26273.3,15260.0,41280.0,51256.2,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:36:07,45.94119604,-129.96975442,4286.05,2726.42,38.08,-5.3,-1.3,0.81,1527.52,1528.33,HMR2300,-26246.7,15340.0,41266.7,51255.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:37:07,45.94120750,-129.96979132,4283.19,2727.69,19.61,-6.2,0.3,2.35,1525.80,1528.15,HMR2300,-26220.0,7713.3,42906.7,50872.1,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:38:07,45.94123622,-129.96985652,4278.13,2730.88,327.71,-6.2,0.1,3.41,1524.77,1528.18,HMR2300,-18266.7,-9640.0,48060.0,52310.3,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:38:19,45.94125583,-129.96985621,4278.16,2733.06,327.75,-6.6,0.6,3.49,1524.77,1528.26,HMR2300,-18526.7,-9940.0,47946.7,52353.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193819_561.tif
J2-730,EVT,2013/09/11 19:38:25,45.94126387,-129.96984998,4278.64,2733.95,324.96,-6.1,-0.0,3.68,1524.49,1528.17,HMR2300,-17386.7,-10080.0,48440.0,52443.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193825_567.tif
J2-730,EVT,2013/09/11 19:38:48,45.94129125,-129.96985760,4278.05,2737.00,323.92,-6.3,0.4,1.83,1526.22,1528.05,HMR2300,-17833.3,-10513.3,48560.0,52788.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193848_191.tif
J2-730,EVT,2013/09/11 19:39:07,45.94130356,-129.96986538,4277.45,2738.37,324.11,-5.7,-0.0,1.04,1527.18,1528.22,HMR2300,-17233.3,-10280.0,49260.0,53190.4,,,,,,,,TN300,DLG,TXT: Moved over to look at one of the cables.
J2-730,ASNAP,2013/09/11 19:39:07,45.94130356,-129.96986538,4277.45,2738.37,324.01,-5.8,-0.2,0.99,1527.16,1528.15,HMR2300,-17186.7,-10180.0,49206.7,53106.6,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:39:31,45.94130633,-129.96986731,4277.30,2738.67,323.92,-6.1,0.1,1.13,1527.10,1528.23,HMR2300,-17486.7,-10326.7,48960.0,53004.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193931_300.tif
J2-730,EVT,2013/09/11 19:39:55,45.94130946,-129.96987099,4277.01,2739.02,323.85,-6.2,0.1,1.08,1527.10,1528.18,HMR2300,-17486.7,-10460.0,49000.0,53067.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_193955_258.tif
J2-730,ASNAP,2013/09/11 19:40:07,45.94131120,-129.96987276,4276.87,2739.22,323.87,-6.1,-0.1,1.10,1527.02,1528.12,HMR2300,-17606.7,-10273.3,48746.7,52837.2,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:40:43,45.94131652,-129.96987850,4276.43,2739.81,323.91,-6.1,0.0,1.13,1527.09,1528.22,HMR2300,-17526.7,-10353.3,48833.3,52906.2,,,,,,,,TN300,DLG,HIGHLIGHTS: KiPro hard drive stop
J2-730,ASNAP,2013/09/11 19:41:07,45.94131984,-129.96988262,4276.11,2740.18,324.20,-7.8,2.2,0.99,1527.18,1528.17,HMR2300,-18700.0,-12353.3,48146.7,53107.4,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:42:07,45.94132766,-129.96989309,4275.30,2741.04,324.07,-6.2,3.6,0.99,1527.25,1528.24,HMR2300,-17600.0,-13413.3,48406.7,53224.8,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:42:18,45.94132930,-129.96989479,4275.16,2741.23,323.91,-6.2,2.2,1.03,1527.19,1528.22,HMR2300,-17393.3,-12180.0,48393.3,52846.9,,,,,,,,TN300,DLG,TXT: Done checking out the RSN stuff.
J2-730,ASNAP,2013/09/11 19:43:07,45.94133475,-129.96990134,4274.66,2741.83,323.93,-6.0,-0.3,1.09,1527.06,1528.15,HMR2300,-17213.3,-9786.7,49040.0,52886.7,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:43:09,45.94133501,-129.96990161,4274.63,2741.86,323.95,-5.9,-0.4,1.11,1527.06,1528.17,HMR2300,-17553.3,-9880.0,48820.0,52812.2,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_194309_489.tif
J2-730,EVT,2013/09/11 19:44:07,45.94132871,-129.96989404,4275.22,2741.16,290.73,-5.8,-0.6,2.86,1525.08,1527.94,HMR2300,-4913.3,-13940.0,51240.0,53329.2,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_194407_081.tif
J2-730,ASNAP,2013/09/11 19:44:07,45.94132871,-129.96989404,4275.22,2741.16,291.72,-5.8,-0.6,2.93,1525.04,1527.97,HMR2300,-4993.3,-13780.0,51213.3,53269.4,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:45:07,45.94124420,-129.96967750,4292.02,2731.77,123.74,-10.3,-0.4,6.53,1521.75,1528.28,HMR2300,-646.7,30493.3,41146.7,51218.3,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 19:45:21,45.94120398,-129.96962055,4296.44,2727.30,119.55,-4.8,-0.9,7.54,1520.67,1528.21,HMR2300,2193.3,31133.3,40093.3,50809.2,,,,,,,,TN300,DLG,TXT: Beginning transit to AX-302. 1230m at 297 deg heading.
J2-730,EVT,2013/09/11 19:45:26,45.94119416,-129.96959605,4298.34,2726.21,119.22,-9.6,-0.1,8.74,1519.59,1528.33,HMR2300,-2200.0,30426.7,41046.7,51141.5,,,,,,,,TN300,DLG,JASON: Jason off bottom
J2-730,ASNAP,2013/09/11 19:46:07,45.94111092,-129.96936501,4316.27,2716.95,119.77,-6.3,0.1,16.94,1511.52,1528.46,HMR2300,1313.3,30146.7,41260.0,51116.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 19:47:07,45.94095613,-129.96906006,4339.92,2699.75,135.55,-4.9,-1.2,22.85,1505.72,1528.57,HMR2300,8133.3,29053.3,41386.7,51216.2,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:48:07,45.94661820,-129.98145452,3378.34,3329.08,101.46,-7.2,0.0,23.79,1493.62,1517.41,HMR2300,-4753.3,29346.7,39940.0,49789.8,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:49:07,45.94665045,-129.98153445,3372.14,3332.67,102.78,-5.6,-0.7,27.87,1489.13,1517,HMR2300,-3733.3,29746.7,40146.7,50105.5,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:52:07,45.94671550,-129.98212845,3326.05,3339.90,81.61,-6.1,0.4,22.32,1495.79,1518.11,HMR2300,-11973.3,27400.0,40346.7,50219.3,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:53:07,45.94672361,-129.98248710,3298.23,3340.80,82.80,-6.5,0.6,10.71,1506.57,1517.28,HMR2300,-11826.7,27873.3,40206.7,50332.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:54:07,45.94670924,-129.98273599,3278.92,3339.20,41.79,-6.0,0.1,11.13,1506.11,1517.24,HMR2300,-23233.3,17626.7,41286.7,50547.8,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:55:07,45.94667453,-129.98291757,3264.83,3335.34,3.94,-5.8,-1.2,10.86,1505.84,1516.7,HMR2300,-25446.7,5786.7,43733.3,50927.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:56:07,45.94666714,-129.98301981,3256.90,3334.52,31.91,-5.3,-0.1,11.05,1505.62,1516.67,HMR2300,-24233.3,14073.3,42193.3,50651.7,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:57:07,45.94655548,-129.98319570,3243.25,3322.11,248.74,-5.5,0.1,11.20,1508.09,1519.29,HMR2300,10820.0,-9133.3,50906.7,52839.2,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 20:57:47,45.94654043,-129.98337191,3229.58,3320.44,248.14,-8.3,-1.0,3.58,1515.89,1519.47,HMR2300,8580.0,-8460.0,51773.3,53157.0,,,,,,,,TN300,DLG,JASON: Jason on bottom
J2-730,ASNAP,2013/09/11 20:58:07,45.94652545,-129.98346860,3222.08,3318.77,254.27,-6.5,-0.1,4.08,1515.93,1520.01,HMR2300,9386.7,-11020.0,50780.0,52803.0,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 20:59:07,45.94643288,-129.98366448,3206.89,3308.49,241.36,-6.7,-0.7,3.46,1516.14,1519.6,HMR2300,13473.3,-7180.0,50033.3,52310.8,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 20:59:22,45.94641401,-129.98369643,3204.41,3306.39,206.51,-5.1,-1.6,3.48,1516.16,1519.64,HMR2300,21100.0,6380.0,46406.7,51376.0,,,,,,,,TN300,DLG,TXT: Benchmark AX-302 is in sight.
J2-730,EVT,2013/09/11 21:00:00,45.94641146,-129.98371467,3202.99,3306.10,218.14,-6.9,-0.4,4.00,1516.04,1520.04,HMR2300,19053.3,920.0,48080.0,51725.8,,,,,,,,TN300,DLG,TXT: Old metal benchmark AX-202 is next to it.
J2-730,ASNAP,2013/09/11 21:00:07,45.94641289,-129.98371635,3202.86,3306.26,217.90,-7.2,-2.0,4.00,1515.94,1519.94,HMR2300,18506.7,2480.0,47760.0,51280.3,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:00:23,45.94641444,-129.98372044,3202.54,3306.43,218.07,-7.1,-2.2,4.10,1515.89,1519.99,HMR2300,18606.7,2300.0,47926.7,51463.2,,,,,,,,TN300,DLG,TXT: Picking up the pressure recorder.
J2-730,ASNAP,2013/09/11 21:01:07,45.94641936,-129.98373098,3201.73,3306.98,218.10,-7.3,-2.2,3.98,1516.00,1519.98,HMR2300,18560.0,2313.3,48040.0,51552.6,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:01:27,45.94642144,-129.98373519,3201.40,3307.21,218.20,-6.7,-2.5,4.03,1516.02,1520.05,HMR2300,19013.3,2806.7,47780.0,51500.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210127_215.tif
J2-730,ASNAP,2013/09/11 21:02:07,45.94642547,-129.98374203,3200.87,3307.66,218.10,-6.9,-1.6,4.05,1515.98,1520.03,HMR2300,18766.7,1740.0,47920.0,51493.1,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:03:07,45.94640443,-129.98375653,3199.74,3305.32,229.39,-5.6,-1.5,2.39,1517.86,1520.25,HMR2300,18133.3,-2226.7,47893.3,51259.6,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:04:01,45.94639859,-129.98377574,3198.25,3304.67,231.46,-1.0,1.1,0.74,1519.84,1520.58,HMR2300,20933.3,-5080.0,46840.0,51555.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210401_639.tif
J2-730,ASNAP,2013/09/11 21:04:07,45.94639902,-129.98377599,3198.24,3304.72,231.36,-1.2,1.1,0.74,1519.88,1520.62,HMR2300,20633.3,-4986.7,46873.3,51455.9,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:04:26,45.94640033,-129.98377721,3198.14,3304.87,232.50,-2.3,0.4,0.74,1519.79,1520.53,HMR2300,19620.0,-4733.3,47420.0,51536.4,,,,,,,,TN300,DLG,TXT: Placing recorder on the benchmark.
J2-730,EVT,2013/09/11 21:04:29,45.94640052,-129.98377731,3198.13,3304.89,233.05,-2.2,0.2,0.74,1519.75,1520.49,HMR2300,19546.7,-4753.3,47373.3,51467.5,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210429_635.tif
J2-730,EVT,2013/09/11 21:04:47,45.94640197,-129.98377829,3198.06,3305.05,233.81,-2.8,-0.5,0.74,1519.71,1520.45,HMR2300,18826.7,-4393.3,47626.7,51400.8,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210447_286.tif
J2-730,ASNAP,2013/09/11 21:05:07,45.94640326,-129.98377869,3198.03,3305.19,233.68,-2.5,-0.1,0.74,1519.74,1520.48,HMR2300,19246.7,-4706.7,47580.0,51540.7,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:05:23,45.94640421,-129.98377891,3198.01,3305.30,233.95,-2.6,-0.0,0.74,1519.77,1520.51,HMR2300,19186.7,-4773.3,47606.7,51549.1,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210522_955.tif
J2-730,ASNAP,2013/09/11 21:06:07,45.94640662,-129.98377914,3197.99,3305.57,234.50,-3.2,0.2,0.74,1519.73,1520.47,HMR2300,18480.0,-5133.3,47780.0,51485.8,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:06:15,45.94640689,-129.98377909,3197.99,3305.60,234.16,-2.8,-0.7,0.74,1519.71,1520.45,HMR2300,18826.7,-4326.7,47673.3,51438.4,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210615_876.tif
J2-730,EVT,2013/09/11 21:06:22,45.94640721,-129.98377912,3197.99,3305.63,234.44,-2.9,-0.4,0.74,1519.73,1520.47,HMR2300,18700.0,-4653.3,47673.3,51420.7,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_210622_582.tif
J2-730,EVT,2013/09/11 21:06:55,45.94640863,-129.98377912,3197.99,3305.79,235.36,-3.0,-0.2,0.74,1519.74,1520.48,HMR2300,18473.3,-5033.3,47766.7,51461.2,,,,,,,,TN300,DLG,PRESSURE: Start
J2-730,ASNAP,2013/09/11 21:07:07,45.94640918,-129.98377909,3197.99,3305.85,235.34,-3.3,-0.3,0.74,1519.76,1520.5,HMR2300,18286.7,-4926.7,47926.7,51532.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:08:07,45.94641299,-129.98377925,3197.98,3306.27,229.56,-2.8,1.0,0.74,1519.81,1520.55,HMR2300,19906.7,-4026.7,47233.3,51414.8,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:09:07,45.94641482,-129.98377948,3197.96,3306.48,229.61,-2.8,1.0,0.74,1519.81,1520.55,HMR2300,19973.3,-4113.3,47273.3,51484.2,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:10:07,45.94641615,-129.98378022,3197.91,3306.63,229.76,-2.8,1.0,0.74,1519.84,1520.58,HMR2300,19880.0,-4086.7,47240.0,51415.3,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:11:07,45.94641684,-129.98378123,3197.83,3306.70,229.84,-2.9,1.0,0.74,1519.84,1520.58,HMR2300,19773.3,-4053.3,47220.0,51353.1,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:12:07,45.94641689,-129.98378249,3197.73,3306.71,229.85,-2.8,1.0,0.74,1519.84,1520.58,HMR2300,19920.0,-4113.3,47300.0,51488.0,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:13:07,45.94641597,-129.98378303,3197.69,3306.61,229.91,-2.9,1.0,0.74,1519.82,1520.56,HMR2300,19800.0,-4126.7,47253.3,51399.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:14:07,45.94641424,-129.98378198,3197.77,3306.41,230.04,-2.8,0.9,0.74,1519.84,1520.58,HMR2300,19893.3,-4080.0,47293.3,51468.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:15:07,45.94641182,-129.98377966,3197.95,3306.14,230.09,-2.9,0.9,0.74,1519.82,1520.56,HMR2300,19740.0,-4100.0,47293.3,51411.4,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:16:07,45.94640893,-129.98377545,3198.28,3305.82,230.13,-2.8,0.9,0.74,1519.83,1520.57,HMR2300,19773.3,-4186.7,47320.0,51455.8,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:17:07,45.94640588,-129.98376983,3198.71,3305.48,230.13,-2.9,0.9,0.74,1519.84,1520.58,HMR2300,19786.7,-4160.0,47280.0,51421.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:18:07,45.94640303,-129.98376394,3199.17,3305.17,230.14,-2.9,0.9,0.74,1519.84,1520.58,HMR2300,19793.3,-4140.0,47320.0,51459.7,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:19:07,45.94640052,-129.98375678,3199.72,3304.89,230.15,-2.8,0.9,0.74,1519.83,1520.57,HMR2300,19806.7,-4040.0,47160.0,51309.8,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:20:07,45.94639846,-129.98374910,3200.32,3304.66,230.20,-2.8,0.9,0.74,1519.82,1520.56,HMR2300,19860.0,-4000.0,47200.0,51364.0,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:21:07,45.94639700,-129.98374189,3200.88,3304.50,230.24,-2.8,0.9,0.74,1519.88,1520.62,HMR2300,19826.7,-4066.7,47260.0,51411.5,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:22:07,45.94639592,-129.98373683,3201.27,3304.38,230.40,-2.9,0.9,0.74,1519.86,1520.6,HMR2300,19700.0,-4140.0,47306.7,51411.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:23:07,45.94639511,-129.98373285,3201.58,3304.29,230.52,-3.1,0.8,0.74,1519.88,1520.62,HMR2300,19553.3,-4013.3,47333.3,51370.1,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:23:57,45.94639454,-129.98373082,3201.74,3304.22,230.55,-3.0,0.9,0.74,1519.89,1520.63,HMR2300,19666.7,-4126.7,47366.7,51453.0,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_212357_191.tif
J2-730,ASNAP,2013/09/11 21:24:07,45.94639442,-129.98373055,3201.76,3304.21,230.55,-3.0,0.8,0.74,1519.86,1520.6,HMR2300,19673.3,-4133.3,47373.3,51462.2,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:25:07,45.94639364,-129.98372970,3201.83,3304.12,230.50,-3.0,0.9,0.74,1519.84,1520.58,HMR2300,19620.0,-4066.7,47300.0,51369.0,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:26:07,45.94639285,-129.98373069,3201.75,3304.04,230.58,-2.9,0.9,0.74,1519.87,1520.61,HMR2300,19680.0,-4080.0,47233.3,51331.6,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:26:10,45.94639280,-129.98373077,3201.74,3304.03,230.54,-3.0,0.9,0.74,1519.91,1520.65,HMR2300,19726.7,-4040.0,47306.7,51413.8,,,,,,,,TN300,DLG,PRESSURE: End
J2-730,ASNAP,2013/09/11 21:27:07,45.94639205,-129.98373377,3201.51,3303.95,230.49,-1.7,1.2,0.74,1519.92,1520.66,HMR2300,20733.3,-4400.0,46920.0,51485.1,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:28:07,45.94637868,-129.98373561,3201.37,3302.46,247.12,-2.2,1.3,0.74,1519.84,1520.58,HMR2300,16000.0,-9993.3,48586.7,52120.3,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:28:19,45.94637854,-129.98373632,3201.31,3302.45,247.42,-1.5,1.9,0.74,1519.88,1520.62,HMR2300,16446.7,-10733.3,48353.3,52189.5,,,,,,,,TN300,DLG,TXT: Now taking a measurement on the old metal benchmark 63.
J2-730,EVT,2013/09/11 21:28:58,45.94637867,-129.98373831,3201.16,3302.46,247.11,-3.5,1.2,0.74,1519.78,1520.52,HMR2300,14980.0,-9933.3,48973.3,52167.6,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_212858_234.tif
J2-730,ASNAP,2013/09/11 21:29:07,45.94637856,-129.98373889,3201.11,3302.45,246.96,-2.9,0.9,0.74,1519.78,1520.52,HMR2300,15440.0,-9626.7,48886.7,52162.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:30:07,45.94637870,-129.98374224,3200.85,3302.46,247.11,-3.1,0.9,0.74,1519.80,1520.54,HMR2300,15393.3,-9600.0,48846.7,52106.7,,,,,,,,TN300,,
J2-730,EVT,2013/09/11 21:30:45,45.94637911,-129.98374392,3200.72,3302.51,247.15,-2.9,1.0,0.74,1519.80,1520.54,HMR2300,15386.7,-9846.7,48720.0,52032.2,,,,,,,,TN300,DLG,PRESSURE: Start
J2-730,EVT,2013/09/11 21:30:52,45.94637920,-129.98374417,3200.70,3302.52,247.13,-2.9,1.0,0.74,1519.84,1520.58,HMR2300,15346.7,-9760.0,48793.3,52072.7,,,,,,,,TN300,HDF,hdFrameGrab: RGB.20130911_213052_618.tif
J2-730,ASNAP,2013/09/11 21:31:07,45.94637952,-129.98374462,3200.67,3302.55,247.19,-3.1,1.0,0.74,1519.78,1520.52,HMR2300,15280.0,-9693.3,48893.3,52134.4,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:32:07,45.94638116,-129.98374545,3200.60,3302.74,247.03,-2.9,1.2,0.74,1519.81,1520.55,HMR2300,15506.7,-10026.7,48753.3,52133.3,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:33:07,45.94638361,-129.98374440,3200.69,3303.01,246.96,-3.0,1.0,0.74,1519.81,1520.55,HMR2300,15366.7,-9693.3,48813.3,52084.9,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:34:07,45.94638686,-129.98374151,3200.91,3303.37,246.98,-2.9,1.3,0.74,1519.84,1520.58,HMR2300,15586.7,-10033.3,48786.7,52189.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:35:07,45.94639076,-129.98373701,3201.26,3303.80,247.01,-3.1,1.3,0.74,1519.84,1520.58,HMR2300,15266.7,-9926.7,48720.0,52012.0,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:36:07,45.94639538,-129.98373123,3201.71,3304.32,247.13,-2.8,1.2,0.74,1519.90,1520.64,HMR2300,15506.7,-9766.7,48760.0,52090.1,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:37:07,45.94640012,-129.98372496,3202.19,3304.84,247.11,-2.9,1.1,0.74,1519.84,1520.58,HMR2300,15500.0,-9846.7,48853.3,52190.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:38:07,45.94640454,-129.98371903,3202.65,3305.34,246.92,-3.0,1.2,0.74,1519.82,1520.56,HMR2300,15426.7,-9826.7,48813.3,52127.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:39:07,45.94640898,-129.98371342,3203.09,3305.83,247.04,-3.0,1.1,0.74,1519.88,1520.62,HMR2300,15340.0,-9806.7,48760.0,52048.3,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:40:07,45.94641285,-129.98370836,3203.48,3306.26,246.91,-2.9,1.4,0.74,1519.90,1520.64,HMR2300,15606.7,-10060.0,48726.7,52144.6,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:41:07,45.94641342,-129.98370552,3203.70,3306.32,247.11,-3.1,1.2,0.74,1519.84,1520.58,HMR2300,15320.0,-9860.0,48753.3,52046.2,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:42:07,45.94641574,-129.98370158,3204.01,3306.58,246.75,-2.8,1.4,0.74,1519.91,1520.65,HMR2300,15653.3,-9840.0,48720.0,52110.4,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:43:07,45.94641727,-129.98369786,3204.30,3306.75,247.33,-3.0,1.0,0.74,1519.86,1520.6,HMR2300,15346.7,-9773.3,48860.0,52137.7,,,,,,,,TN300,,
J2-730,ASNAP,2013/09/11 21:44:07,45.94641838,-129.98369432,3204.57,3306.87,246.65,-3.2,1.2,0.74,1519.85,1520.59,HMR2300,15406.7,-9733.3,48740.0,52035.5,,,,,,,,TN300,,
